TITOLI;001;003;002;OBBLIGAZIONI;OBBL.EUROMERCATO;OBBL.CONVERTIBILI;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;003;OBBLIGAZIONI;OBBL.EUROMERCATO;OBBL.CUM. WARRANT;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;004;OBBLIGAZIONI;OBBL.EUROMERCATO;OBBL.CONV. E WARRANT;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;005;OBBLIGAZIONI;OBBL.EUROMERCATO;ZERO COUPON;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;006;OBBLIGAZIONI;OBBL.EUROMERCATO;MANTELLO STRIPPATO;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;007;OBBLIGAZIONI;OBBL.EUROMERCATO;CEDOLE STRIPPATE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;010;OBBLIG. SOVRANAZION.;OBBL.EUROMERCATO;CAMB.FINANZIARIE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;011;OBBLIGAZIONI;EUROBBL.EMESSE IN IT;OBBL.ORDINARIE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;012;OBBLIGAZIONI;EUROBBL.EMESSE IN IT;OBBL. CONVERTIBILI;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;013;OBBLIGAZIONI;EUROBBL.EMESSE IN IT;OBBL. CUM. WARRANT;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;014;OBBLIGAZIONI;EUROBBL.EMESSE IN IT;OBBL. CONV. E WARR.;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;015;OBBLIGAZIONI;EUROBBL.EMESSE IN IT;ZERO COUPON;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;016;OBBLIGAZIONI;EUROBBL.EMESSE IN IT;MANTELLO STRIPPATO;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;017;OBBLIGAZIONI;EUROBBL.EMESSE IN TI;CEDOLE STRIPPATE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;020;OBBLIG. SOVRANAZION.;EUROBBL.EMISS.ITALIA;CAMB.FINANZIARIE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;021;OBBLIG. SOVRANAZION.;EUROBBL.EMISS.ITALIA;ACCET. BANCARIE;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;022;OBBLIG. SOVRANAZION.;EUROBBL.EMISS.ITALIA;COMM.PAPERS;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;051;OBBLIG. SOVRANAZION.;OBBL.EUROMERCATO;ACCET.BANC;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;003;052;OBBLIG. SOVRANAZION.;OBBL.EUROMERCATO;COMM.PAPERS;BND;AMM;OBBLIGAZIONI;ALTOBB;ALTRE OBBLIGAZIONI
TITOLI;001;004;001;OBBLIGAZIONI;CERT.DEP ITALIA;AL PORTATORE NS.IST.;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;004;002;OBBLIGAZIONI;CERT.DEP.ITALIA;NOMINATIVI NS.ISTIT.;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;004;003;OBBLIGAZIONI;CERT.DEP.ITALIA;BANCARI CEDOLE;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;004;004;OBBLIGAZIONI;CERT.DEP.ITALIA;BANCARI ZERO COUPON;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;004;005;OBBLIGAZIONI;CERT.DEP.ITALIA;NON BANCARI;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;004;006;OBBLIGAZIONI;CERT.DEP.ITALIA;NON BANC.ZERO COUPON;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;004;007;OBBLIGAZIONI;CERT.DEP.ITALIA;INTERBANCARI;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;004;008;OBBLIGAZIONI;CERT.DEP.ITALIA;PORT.RE NS.IST.ZCOUP;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;004;009;OBBLIGAZIONI;CERT.DEP.ITALIA;NOMIN.NS.IST.ZCOUPON;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;004;010;OBBLIGAZIONI;CERT.DEP.ITALIA;INTERBANCARI ZCOUPON;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;005;001;OBBLIGAZIONI;TITOLI DI STATO ITA;B.O.T.;BND;AMM;OBBLIGAZIONI;BOT;BOT
TITOLI;001;005;002;OBBLIGAZIONI;TITOLI DI STATO ITA;LIBERO;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;003;OBBLIGAZIONI;TITOLI DI STATO ITA;B.T.P.;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;004;OBBLIGAZIONI;TITOLI DI STATO ITA;C.C.T. ORDINARI;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;005;OBBLIGAZIONI;TITOLI DI STATO ITA;CCT TASSO VARIABILE;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;006;OBBLIGAZIONI;TITOLI DI STATO ITA;LIBERO;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;007;OBBLIGAZIONI;TITOLI DI STATO ITA;C.T.R.;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;008;OBBLIGAZIONI;TITOLI DI STATO ITA;C.T.S.;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;009;OBBLIGAZIONI;TITOLI DI STATO ITA;C.T.O.;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;010;OBBLIGAZIONI;TITOLI DI STATO ITA;C.C.T. ENTI MUTUAL.;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;011;OBBLIGAZIONI;TITOLI DI STATO ITA;CARTELLE CASSA DD.PP;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;012;OBBLIGAZIONI;TITOLI DI STATO ITA;ALTRI DI STATO;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;013;OBBLIGAZIONI;TITOLI DI STATO ITA;ZERO COUPON;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;014;OBBLIGAZIONI;TITOLI DI STATO ITA;MANTELLO STRIPPATO;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;015;OBBLIGAZIONI;TITOLI DI STATO ITA;CEDOLE STRIPPATE;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;005;016;OBBLIGAZIONI;TITOLI DI STATO ITA;BOC CON CEDOLA;BND;AMM;OBBLIGAZIONI;;
TITOLI;001;006;001;OBBLIGAZIONI;CERT.DI DEPOSITO EST;AL PORTATORE NS.IST.;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;006;002;OBBLIGAZIONI;CERT.DI DEPOSITO EST;NOMINATIVI NS.ISTIT.;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;006;003;OBBLIGAZIONI;CERT.DI DEPOSITO EST;BANCARI CEDOLE;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;006;004;OBBLIGAZIONI;CERT.DI DEPOSITO EST;BANCARI ZERO COUPON;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;006;005;OBBLIGAZIONI;CERT.DI DEPOSITO EST;NON BANCARI;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;006;006;OBBLIGAZIONI;CERT.DI DEPOSITO EST;NON BANC.ZERO COUPON;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;006;007;OBBLIGAZIONI;CERT.DI DEPOSITO EST;INTERBANCARI;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;006;008;OBBLIGAZIONI;CERT.DEP.ESTERO;PORT.RE NS.IST.ZCOUP;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;006;009;OBBLIGAZIONI;CERT.DEP.ESTERO;NOMIN.NS.IST.ZCOUPON;CD;AMM;CERTIFICATI DEPOSITO;;
